# 🚨
# 🚨 Source: https://download.geonames.org/export/dump/hierarchy.zip::hierarchy.txt
# 🚨
1562822	13494362	ADM
1562822	13494359	ADM
1562822	13494351	ADM
1562822	13494354	ADM
1562822	13494353	ADM
1562822	13494350	ADM
3194884	11497642	ADM
1562822	13494355	ADM
1562822	13494335	ADM
1562822	13494334	ADM
1562822	13494346	ADM
1562822	13494363	ADM
1562822	13494364	ADM
1562822	13494358	ADM
1562822	13494352	ADM
1562822	13494348	ADM
1562822	13494365	ADM
1562822	13494345	ADM
1269750	1262963	ADM
1733045	1733038	ADM
1733045	1733039	ADM
1733045	1733035	ADM
1733045	1733048	ADM
1733045	1733047	ADM
1733045	1733043	ADM
3996063	4019231	ADM
1694008	7115989	ADM
1694008	7521303	ADM
1694008	7521309	ADM
1694008	7521295	ADM
1694008	7521308	ADM
614540	615929	ADM
614540	611716	ADM
614540	865538	ADM
614540	865544	ADM
614540	865536	ADM
614540	865542	ADM
614540	865540	ADM
614540	865539	ADM
614540	865541	ADM
614540	865537	ADM
587116	587342	ADM
587116	828299	ADM
587116	585749	ADM
587116	148155	ADM
587116	586290	ADM
587116	147435	ADM
587116	586320	ADM
587116	146962	ADM
587116	585686	ADM
587116	828300	ADM
587116	586112	ADM
587116	148442	ADM
587116	147551	ADM
587116	584604	ADM
587116	146879	ADM
587116	147287	ADM
587116	585738	ADM
587116	586047	ADM
587116	147269	ADM
587116	409420	ADM
587116	148107	ADM
587116	409423	ADM
587116	585059	ADM
587116	148140	ADM
587116	587056	ADM
1522867	1537272	ADM
2017370	468898	ADM
2017370	472454	ADM
2017370	479119	ADM
2017370	479613	ADM
2017370	480041	ADM
2017370	1489421	ADM
2017370	484048	ADM
2017370	511555	ADM
2017370	484638	ADM
2017370	499068	ADM
2017370	1503773	ADM
2017370	501165	ADM
2017370	1496152	ADM
2017370	519324	ADM
2017370	524304	ADM
2017370	525369	ADM
2017370	529352	ADM
2017370	2123627	ADM
2017370	535120	ADM
2017370	538555	ADM
2017370	1501312	ADM
2017370	543871	ADM
2017370	1503900	ADM
2017370	552548	ADM
2017370	552927	ADM
2017370	553972	ADM
2017370	555235	ADM
2017370	556349	ADM
2017370	559838	ADM
2017370	567293	ADM
2017370	569665	ADM
2017370	571473	ADM
2017370	578071	ADM
2017370	580491	ADM
2017370	7779061	ADM
1899402	11695124	ADM
1899402	11695127	ADM
1899402	11695384	ADM
1899402	11695389	ADM
1899402	11695425	ADM
2088628	2083549	ADM
2088628	2132895	ADM
2088628	2133763	ADM
2400553	2397466	ADM
2309096	2566981	ADM
2309096	2566982	ADM
51537	51967	ADM
51537	52187	ADM
51537	57060	ADM
51537	59362	ADM
51537	64661	ADM
51537	64833	ADM
2264397	2732264	ADM
69543	74222	ADM
69543	76183	ADM
69543	79838	ADM
99237	91695	ADM
102358	103628	ADM
3895114	4036650	ADM
2440476	2441289	ADM
203312	2313191	ADM
130758	131222	ADM
130758	139816	ADM
587116	147694	ADM
149590	148679	ADM
149590	148724	ADM
149590	149595	ADM
149590	149653	ADM
149590	150004	ADM
149590	153214	ADM
149590	154375	ADM
149590	154775	ADM
149590	161322	ADM
203312	205828	ADM
203312	208741	ADM
203312	215709	ADM
203312	216140	ADM
239880	236178	ADM
239880	236887	ADM
239880	238640	ADM
239880	240396	ADM
239880	240591	ADM
241170	241302	ADM
241170	241252	ADM
241170	241336	ADM
241170	241396	ADM
241170	241428	ADM
241170	241449	ADM
241170	241424	ADM
2434508	242048	ADM
2434508	242246	ADM
248816	250199	ADM
248816	250439	ADM
248816	250583	ADM
248816	250751	ADM
2233387	2236015	ADM
2275384	2278292	ADM
587116	587010	ADM
1819730	7533615	ADM
587116	587081	ADM
1819730	7533607	ADM
1819730	1819049	ADM
1819730	7533617	ADM
1819730	7533618	ADM
587116	584583	ADM
1819730	7533616	ADM
587116	585031	ADM
272103	276780	ADM
272103	279894	ADM
4030945	2110215	ADM
2403846	2403068	ADM
7909807	408656	ADM
7909807	408665	ADM
7909807	408668	ADM
587116	409421	ADM
587116	409419	ADM
587116	409417	ADM
587116	409418	ADM
286963	411738	ADM
433561	423327	ADM
433561	426699	ADM
433561	430020	ADM
433561	430951	ADM
433561	431747	ADM
433561	432455	ADM
149590	435764	ADM
248816	443122	ADM
2328926	2565341	ADM
2440476	2439374	ADM
587116	586725	ADM
3190538	3186905	ADM
3190538	3239083	ADM
3190538	3196684	ADM
3703430	3711671	ADM
3585968	3586831	ADM
3585968	3587090	ADM
617790	617181	ADM
617790	617366	ADM
617790	617639	ADM
617790	617754	ADM
617790	617913	ADM
617790	618164	ADM
617790	618331	ADM
617790	618345	ADM
617790	618369	ADM
617790	618381	ADM
617790	618430	ADM
617790	618511	ADM
617790	618565	ADM
2088628	2097655	ADM
2103350	2101556	ADM
3508796	3508951	ADM
